MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE
C000011N,011+0.611,NOT IN CITY LIMITS,PARK,JULY,2017,22:30,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.16114759,-110.8313803
C000011N,012+0.002,,PARK,June,2015,0:45,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.16484,-110.83739
C000011N,012+0.027,,PARK,September,2014,7:45,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.16504109,-110.8377978
C000011N,012+0.342,,PARK,December,2015,15:40,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.16653655,-110.8437297
C000011N,013+0.155,,PARK,June,2016,8:00,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.16985432,-110.8594685
C000011N,013+0.502,,PARK,January,2014,16:00,SAT,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.17043961,-110.8665485
C000011N,013+0.551,NOT IN CITY LIMITS,PARK,SEPTEMBER,2017,5:40,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,NOT FIXED OBJECT OR DEBRIS,45.17098141,-110.8674455
C000011N,013+0.626,,PARK,October,2016,21:20,SUN,NON-JUNCTION,ON ROADWAY,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.17097487,-110.8689909
C000011N,013+0.700,,PARK,September,2013,10:50,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.17140117,-110.8704802
C000011N,013+0.770,,PARK,June,2013,22:20,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.17155509,-110.8719746
C000011N,014+0.149,,PARK,February,2014,8:45,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.17452497,-110.8781666
C000011N,014+0.153,,PARK,November,2015,6:25,WED,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.17455691,-110.8783266
C000011N,014+0.218,,PARK,November,2015,6:28,WED,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.17523651,-110.8791736
C000011N,014+0.676,,PARK,June,2015,17:25,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,POSSIBLE INJURY ACCIDENT,"SIDESWIPE, OPPOSITE DIRECTION",45.18018845,-110.88515
C000011N,014+0.924,,PARK,December,2015,17:30,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.18275495,-110.8887977
C000011N,014+0.961,,PARK,July,2015,9:50,WED,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.18317362,-110.8892916
C000011N,015+0.469,NOT IN CITY LIMITS,PARK,JULY,2017,6:35,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.18811145,-110.8968569
C000011N,015+0.488,,PARK,July,2015,15:50,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.18830272,-110.8972053
C000011N,015+0.890,,PARK,December,2014,6:15,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.19390321,-110.8997555
C000011N,015+0.970,NOT IN CITY LIMITS,PARK,MARCH,2017,0:30,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.19504412,-110.8998896
C000011N,016+0.295,,PARK,March,2015,7:30,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.19964146,-110.899534
C000011N,016+0.636,,PARK,July,2016,20:08,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.20409144,-110.896392
C000011N,016+0.641,NOT IN CITY LIMITS,PARK,JULY,2017,3:00,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.20416925,-110.8964881
C000011N,016+0.648,,PARK,September,2016,20:00,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.20424118,-110.8964285
C000011N,016+0.734,,PARK,May,2014,12:05,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.20532375,-110.8953563
C000011N,016+0.858,,PARK,June,2015,17:43,MON,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.20686,-110.8942
C000011N,017+0.003,NOT IN CITY LIMITS,PARK,DECEMBER,2017,17:43,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.20862,-110.89272
C000011N,017+0.090,,PARK,February,2013,19:33,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2097153,-110.8917753
C000011N,017+0.201,,PARK,December,2016,9:20,MON,NON-JUNCTION,ON ROADWAY,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.21116483,-110.8906423
C000011N,017+0.360,,PARK,April,2013,21:09,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.21316854,-110.8890409
C000011N,017+0.666,,PARK,November,2014,8:10,TUE,NON-JUNCTION,SHOULDER,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.21700311,-110.885915
C000011N,017+0.678,,PARK,September,2016,22:45,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.21714133,-110.885917
C000011N,017+0.741,,PARK,April,2014,22:19,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.21794774,-110.885367
C000011N,017+0.850,,PARK,July,2013,7:05,THU,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.21944667,-110.884035
C000011N,017+0.878,,PARK,October,2016,23:50,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.21967476,-110.8838729
C000011N,017+0.995,,PARK,October,2016,22:28,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.22113,-110.88258
C000011N,018+0.116,,PARK,October,2016,7:35,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.22266699,-110.8814958
C000011N,018+0.530,,PARK,September,2013,20:40,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.22817833,-110.8779467
C000011N,018+0.576,NOT IN CITY LIMITS,PARK,AUGUST,2017,21:55,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.22869637,-110.8775898
C000011N,018+0.612,,PARK,September,2016,3:00,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2291396,-110.8773336
C000011N,018+0.755,,PARK,October,2015,20:20,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23101301,-110.876035
C000011N,018+0.898,,PARK,June,2015,20:45,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23294482,-110.8748433
C000011N,019+0.090,,PARK,November,2013,17:40,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23547599,-110.8731375
C000011N,019+0.233,,PARK,June,2014,22:00,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.23724097,-110.8719131
C000011N,019+0.264,,PARK,May,2016,21:20,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23772572,-110.8718292
C000011N,019+0.351,,PARK,December,2016,23:00,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23890843,-110.8710491
C000011N,019+0.364,NOT IN CITY LIMITS,PARK,JANUARY,2017,7:50,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23904734,-110.8708203
C000011N,019+0.369,NOT IN CITY LIMITS,PARK,AUGUST,2017,2:15,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.23908319,-110.8707791
C000011N,019+0.450,,PARK,March,2013,17:58,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.24020167,-110.8702117
C000011N,019+0.618,,PARK,November,2016,18:26,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.24259583,-110.8697752
C000011N,019+0.848,,PARK,April,2014,21:20,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.24588,-110.8692217
C000011N,019+0.941,,PARK,December,2015,22:20,MON,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2472814,-110.8692015
C000011N,019+0.997,NOT IN CITY LIMITS,PARK,APRIL,2017,12:30,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.24809,-110.86896
C000011N,020+0.332,,PARK,November,2015,11:00,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.25286844,-110.8683273
C000011N,020+0.400,,PARK,July,2014,19:45,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.25383839,-110.8681429
C000011N,020+0.431,,PARK,October,2015,20:00,FRI,NON-JUNCTION,ON ROADWAY,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2542994,-110.8681223
C000011N,020+0.450,,PARK,January,2013,6:15,TUE,NON-JUNCTION,ON ROADWAY,BLOWING SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.25469217,-110.868054
C000011N,020+0.460,,PARK,August,2013,16:30,SUN,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.25481098,-110.8680957
C000011N,020+0.461,,PARK,June,2015,13:00,TUE,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.25480963,-110.8694211
C000011N,020+0.561,,PARK,August,2015,15:35,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.25613826,-110.867907
C000011N,020+0.610,,PARK,September,2014,15:20,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2568501,-110.8676057
C000011N,020+0.976,,PARK,September,2014,0:00,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,REAR-END,45.261845,-110.86515
C000011N,021+0.221,,PARK,July,2016,16:00,SUN,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,HEAD ON,45.26513823,-110.8632595
C000011N,021+0.258,,PARK,July,2016,5:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.26568665,-110.8631074
C000011N,021+0.351,NOT IN CITY LIMITS,PARK,JULY,2017,22:00,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.26687296,-110.8623709
C000011N,021+0.406,NOT IN CITY LIMITS,PARK,SEPTEMBER,2017,19:35,FRI,NON-JUNCTION,ON ROADWAY,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.26763203,-110.8620081
C000011N,021+0.469,,PARK,September,2016,20:40,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.26850278,-110.8616883
C000011N,021+0.475,,PARK,December,2014,3:07,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2685369,-110.8613878
C000011N,021+0.717,,PARK,September,2016,4:30,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,45.27181535,-110.8596959
C000011N,021+0.720,,PARK,October,2013,6:30,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.27189224,-110.8596921
C000011N,021+0.779,,PARK,August,2015,16:50,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.27267167,-110.8592683
C000011N,021+0.915,NOT IN CITY LIMITS,PARK,JULY,2017,0:00,MON,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,WET,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.27444505,-110.8580205
C000011N,021+0.964,NOT IN CITY LIMITS,PARK,JULY,2017,23:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.27514551,-110.8576101
C000011N,021+0.996,,PARK,October,2014,20:35,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.27545134,-110.8572053
C000011N,022+0.000,,PARK,October,2013,7:20,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.27593444,-110.8566965
C000011N,022+0.003,NOT IN CITY LIMITS,PARK,JULY,2017,21:16,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.2755,-110.85715
C000011N,022+0.164,,PARK,November,2016,17:35,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.27735883,-110.8551053
C000011N,022+0.171,,PARK,February,2016,6:35,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.27746061,-110.8549674
C000011N,022+0.360,,PARK,November,2013,11:55,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.27955743,-110.852249
C000011N,022+0.431,NOT IN CITY LIMITS,PARK,AUGUST,2017,20:15,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.28023173,-110.851463
C000011N,022+0.463,NOT IN CITY LIMITS,PARK,JULY,2017,22:10,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.28054745,-110.850907
C000011N,023+0.000,,PARK,June,2015,1:00,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.28653287,-110.8440242
C000011N,023+0.074,,PARK,October,2015,6:30,MON,NON-JUNCTION,ON ROADWAY,RAIN,WET,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,45.28740188,-110.8431853
C000011N,023+0.546,NOT IN CITY LIMITS,PARK,JUNE,2017,6:00,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.29305887,-110.8378961
C000011N,023+0.669,,PARK,May,2016,22:10,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.29454972,-110.8363756
C000011N,023+0.750,,PARK,November,2015,18:45,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.29537975,-110.8351714
C000011N,023+0.763,,PARK,April,2014,14:00,THU,DRIVEWAY/ALLEY ACCESS RELATED,SHOULDER,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.29548833,-110.8350417
C000011N,023+0.763,,PARK,July,2014,15:30,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.2953666,-110.8348329
C000011N,023+0.781,,PARK,October,2015,9:00,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.29569489,-110.8348174
C000011N,023+0.824,,PARK,May,2014,11:28,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,45.29637337,-110.83447
C000011N,024+0.002,,PARK,June,2014,10:21,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.29832,-110.83236
C000011N,024+0.188,,PARK,February,2014,7:00,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.30046466,-110.8299962
C000011N,024+0.192,NOT IN CITY LIMITS,PARK,OCTOBER,2017,15:10,FRI,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.30055,-110.82988
C000011N,024+0.268,,PARK,September,2015,15:10,TUE,NON-JUNCTION,SHOULDER,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.30146359,-110.8290125
C000011N,024+0.368,,PARK,February,2015,18:10,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.30253554,-110.8276445
C000011N,024+0.410,,PARK,September,2013,10:30,MON,NON-JUNCTION,OFF ROADWAY LOCATION UNKNOWN,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.3033646,-110.8275088
C000011N,024+0.579,NOT IN CITY LIMITS,PARK,SEPTEMBER,2017,22:00,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.30493849,-110.8249946
C000011N,024+0.671,NOT IN CITY LIMITS,PARK,FEBRUARY,2017,10:45,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),LOST CONTROL,45.30603461,-110.8239275
C000011N,024+0.752,,PARK,December,2016,17:30,FRI,NON-JUNCTION,ROADSIDE RIGHT,SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.30694294,-110.8230076
C000011N,024+0.932,NOT IN CITY LIMITS,PARK,JULY,2017,10:30,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.30894547,-110.8206232
C000011N,025+0.003,,PARK,November,2015,12:31,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.3097,-110.81975
