MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE
C000012E,009+0.390,WEST YELLOWSTONE,GALLATIN,June,2013,14:17,MON,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.6622171,-111.0996412
C000012E,009+0.406,WEST YELLOWSTONE,GALLATIN,December,2015,17:45,SAT,INTERSECTION-RELATED,ON ROADWAY,BLOWING SNOW,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.66224564,-111.0997442
C000012E,009+0.406,WEST YELLOWSTONE,GALLATIN,September,2016,17:02,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"RIGHT TURN, SAME DIRECTION",44.66222646,-111.0996922
C000013N,081+0.594,,GALLATIN,July,2014,5:00,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.78423668,-111.7592093
C000013N,081+0.662,,GALLATIN,May,2014,9:46,SAT,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.78512801,-111.7595304
C000013N,082+0.114,NOT IN CITY LIMITS,GALLATIN,JULY,2017,3:25,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.79085549,-111.7572804
C000013N,082+0.424,NOT IN CITY LIMITS,GALLATIN,APRIL,2017,0:00,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",45.79447517,-111.7534719
C000013N,082+0.467,NOT IN CITY LIMITS,GALLATIN,MARCH,2017,20:20,MON,NON-JUNCTION,ROADSIDE RIGHT,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.79506258,-111.7531987
C000013N,082+0.479,,GALLATIN,November,2014,21:40,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.7952914,-111.7533217
C000013N,082+0.560,,GALLATIN,April,2013,8:08,MON,NON-JUNCTION,SHOULDER,SNOW,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.79646167,-111.7530117
C000013N,082+0.670,,GALLATIN,April,2013,6:45,FRI,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.798045,-111.752775
C000013N,082+0.752,THREE FORKS,GALLATIN,November,2015,6:15,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.79919142,-111.7525977
C000013N,082+0.759,THREE FORKS,GALLATIN,February,2015,3:45,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.79922897,-111.7523382
C000013N,082+0.939,,GALLATIN,September,2016,17:25,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.80183933,-111.7519093
C000013N,093+0.809,,GALLATIN,October,2015,18:35,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.89598307,-111.5947503
C000013N,093+0.890,,GALLATIN,February,2015,22:35,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.89525664,-111.5935738
C000013N,093+1.200,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2017,0:01,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.89214,-111.58883
C000013N,094+0.134,NOT IN CITY LIMITS,GALLATIN,OCTOBER,2017,20:55,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.89084871,-111.5867301
C000013N,094+0.282,,GALLATIN,January,2016,2:00,SUN,INTERSECTION-RELATED,ROADSIDE LEFT,"FOG, SMOG, SMOKE",DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.88934668,-111.5845046
C000013N,094+0.902,NOT IN CITY LIMITS,GALLATIN,MARCH,2017,17:35,THU,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,ROLL OVER,45.886095,-111.57278
C000013N,095+0.391,THREE FORKS,GALLATIN,APRIL,2017,17:20,SAT,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.88567866,-111.5636678
C000013N,096+0.126,THREE FORKS,GALLATIN,April,2016,17:07,SAT,INTERSECTION,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.89316913,-111.5523976
C000013N,096+0.181,THREE FORKS,GALLATIN,JULY,2017,0:00,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.89397208,-111.5523258
C000013N,096+0.193,THREE FORKS,GALLATIN,FEBRUARY,2017,13:30,THU,THROUGH ROADWAY,ON ROADWAY,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,45.89407854,-111.5523373
C000013N,096+0.206,BOZEMAN,GALLATIN,June,2016,10:45,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,45.89436018,-111.5523793
C000013N,096+0.231,THREE FORKS,GALLATIN,May,2016,16:35,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.8947355,-111.5524102
C000013N,096+0.249,THREE FORKS,GALLATIN,September,2016,14:37,SAT,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.89496203,-111.5523403
C000013N,096+0.286,THREE FORKS,GALLATIN,March,2015,2:40,THU,INTERSECTION-RELATED,SHOULDER,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.89552092,-111.5525878
C000013N,096+0.727,THREE FORKS,GALLATIN,December,2016,0:20,THU,NON-JUNCTION,ON ROADWAY,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.89922289,-111.5452946
C000013N,096+0.906,,GALLATIN,November,2016,9:45,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.89957846,-111.541642
C000013N,097+0.057,NOT IN CITY LIMITS,GALLATIN,NOVEMBER,2017,18:35,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.89979814,-111.5393182
C000013N,097+0.273,NOT IN CITY LIMITS,GALLATIN,JULY,2017,12:45,WED,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.90101243,-111.5353226
C000013N,097+0.320,,GALLATIN,November,2013,17:00,MON,NON-JUNCTION,SHOULDER,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.90148031,-111.5345576
C000020N,020+0.205,BELGRADE,GALLATIN,June,2013,16:15,WED,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.775898,-111.176562
C000022E,000+0.043,BELGRADE,GALLATIN,June,2013,16:45,SAT,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.77292604,-111.1840712
C000024E,000+0.431,BELGRADE,GALLATIN,May,2013,12:35,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.7843497,-111.1803066
C000025N,000+0.131,BELGRADE,GALLATIN,May,2013,7:25,TUE,NON-JUNCTION,ON ROADWAY,,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.7701131,-111.1851346
C000025N,000+0.131,BELGRADE,GALLATIN,June,2013,18:17,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.7701131,-111.1851346
C000025N,000+0.131,BELGRADE,GALLATIN,July,2013,16:50,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.7701131,-111.1851346
C000025N,000+0.398,BELGRADE,GALLATIN,May,2013,8:05,WED,NON-JUNCTION,ON ROADWAY,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.77391257,-111.1849792
C000025N,000+0.690,BELGRADE,GALLATIN,July,2013,17:30,MON,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.77861571,-111.1848427
C000025N,000+0.690,BELGRADE,GALLATIN,July,2013,17:40,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.77814729,-111.1848514
C000027N,000+0.649,BOZEMAN,GALLATIN,July,2013,13:01,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.66029433,-111.0493993
C001201S,001+0.176,BOZEMAN,GALLATIN,March,2016,12:57,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.70510017,-111.0655091
C001201S,001+0.791,BOZEMAN,GALLATIN,JULY,2017,19:09,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,BICYCLE,45.69665463,-111.0626588
C000029N,003+0.093,BOZEMAN,GALLATIN,July,2013,13:02,TUE,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.67787229,-111.0626284
C001201S,002+0.546,BOZEMAN,GALLATIN,June,2013,21:49,FRI,INTERSECTION,,UNKNOWN,,,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.6857567,-111.0619905
C001208E,000+0.632,BOZEMAN,GALLATIN,JULY,2017,18:27,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,RIGHT ANGLE,45.67827218,-111.0386992
C000031N,000+0.499,BOZEMAN,GALLATIN,July,2013,12:42,WED,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.68755403,-111.0462381
C001584N,000+0.142,BOZEMAN,GALLATIN,December,2015,13:05,THU,INTERSECTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,POSSIBLE INJURY ACCIDENT,RIGHT ANGLE,45.68369,-111.07127
C000036E,000+0.221,BOZEMAN,GALLATIN,July,2013,10:49,MON,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.68570869,-111.0578966
C001700N,000+0.174,BOZEMAN,GALLATIN,August,2016,21:30,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-LIGHTED,UNKNOWN,PARKED VEHICLE,45.64066203,-111.0435146
C000050N,+,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2017,10:20,SUN,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.45508085,-111.2445929
C000050N,000+0.029,WEST YELLOWSTONE,GALLATIN,AUGUST,2017,8:05,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.65879134,-111.0977435
C000050N,000+0.057,WEST YELLOWSTONE,GALLATIN,July,2016,9:08,FRI,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"RIGHT TURN, SAME DIRECTION",44.65886362,-111.0983448
C000050N,000+0.082,WEST YELLOWSTONE,GALLATIN,SEPTEMBER,2017,7:35,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,44.65843275,-111.098903
C000050N,000+0.094,WEST YELLOWSTONE,GALLATIN,JUNE,2017,11:27,THU,NON-JUNCTION,IN PARKING LANE OR ZONE,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.65852524,-111.0991022
C000050N,000+0.100,WEST YELLOWSTONE,GALLATIN,July,2014,17:14,MON,INTERSECTION,ROADSIDE RIGHT,RAIN,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.65872275,-111.0996499
C000050N,000+0.127,WEST YELLOWSTONE,GALLATIN,June,2016,8:17,SUN,INTERSECTION-RELATED,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),PEDESTRIAN,44.65880973,-111.0997636
C000050N,000+0.322,WEST YELLOWSTONE,GALLATIN,January,2016,15:00,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.66164194,-111.0998096
C000050N,000+0.328,WEST YELLOWSTONE,GALLATIN,June,2016,8:25,MON,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,44.66175886,-111.0991612
C000050N,000+0.334,WEST YELLOWSTONE,GALLATIN,NOVEMBER,2017,19:33,SAT,NON-JUNCTION,IN PARKING LANE OR ZONE,SNOW,SNOW,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO FRONT,44.66179223,-111.1000598
C000050N,000+0.366,WEST YELLOWSTONE,GALLATIN,August,2013,13:34,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.6622171,-111.0996412
C000050N,000+0.366,WEST YELLOWSTONE,GALLATIN,July,2013,16:53,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.6622171,-111.0996412
C000050N,000+0.367,WEST YELLOWSTONE,GALLATIN,August,2015,14:15,WED,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.66228677,-111.0997077
C000050N,000+0.367,WEST YELLOWSTONE,GALLATIN,July,2015,12:15,MON,INTERSECTION,ON ROADWAY,CLEAR,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.66227224,-111.0997028
C000050N,000+0.367,WEST YELLOWSTONE,GALLATIN,September,2015,11:20,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,"LEFT TURN, SAME DIRECTION",44.66225624,-111.0996702
C000050N,000+0.367,WEST YELLOWSTONE,GALLATIN,June,2015,12:30,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"RIGHT TURN, SAME DIRECTION",44.66227089,-111.0996997
C000050N,000+0.423,WEST YELLOWSTONE,GALLATIN,June,2015,5:30,MON,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.6631071,-111.0996165
C000050N,000+0.479,WEST YELLOWSTONE,GALLATIN,February,2016,23:12,FRI,INTERSECTION,ON ROADWAY,CLEAR,ICE/FROST,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,44.66387815,-111.0997058
C000050N,000+0.888,,GALLATIN,August,2014,19:58,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,44.66979233,-111.1011752
C000050N,000+1.031,WEST YELLOWSTONE,GALLATIN,FEBRUARY,2017,6:20,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.67189145,-111.1003064
C000050N,000+1.100,,GALLATIN,August,2013,9:39,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.67294333,-111.1003967
C000050N,000+1.130,,GALLATIN,February,2015,22:30,SAT,DRIVEWAY/ALLEY ACCESS RELATED,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,44.67334362,-111.1003882
C000050N,000+1.335,,GALLATIN,September,2014,6:47,MON,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.67625013,-111.1004136
C000050N,001+0.001,,GALLATIN,August,2016,7:30,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,44.6767,-111.1005
C000050N,001+0.044,WEST YELLOWSTONE,GALLATIN,September,2016,18:50,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.67730401,-111.1007085
C000050N,001+0.243,,GALLATIN,July,2015,21:45,FRI,INTERSECTION,ON ROADWAY,CLEAR,DRY,DUSK,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",44.68024246,-111.1008269
C000050N,001+0.373,NOT IN CITY LIMITS,GALLATIN,JUNE,2017,16:54,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,44.68207858,-111.1010355
C000050N,001+1.037,,GALLATIN,April,2015,3:10,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.69171,-111.10145
C000050N,002+0.190,,GALLATIN,December,2013,8:38,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, OPPOSITE DIRECTION",44.694485,-111.1017233
C000050N,002+0.350,,GALLATIN,March,2013,21:30,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.696875,-111.1017367
C000050N,002+0.415,,GALLATIN,July,2015,19:08,TUE,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.69772333,-111.102215
C000050N,002+0.452,,GALLATIN,December,2016,5:02,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,44.69825712,-111.1020109
C000050N,002+0.620,,GALLATIN,December,2016,10:03,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.70064256,-111.1021293
C001747N,000+0.073,BOZEMAN,GALLATIN,SEPTEMBER,2017,9:47,THU,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,UNKNOWN,RIGHT ANGLE,45.67218667,-111.0834219
C000050N,002+0.680,,GALLATIN,November,2013,18:25,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.70157922,-111.1019807
C000050N,002+0.790,,GALLATIN,February,2013,16:35,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,44.703285,-111.1021317
C000050N,003+0.400,,GALLATIN,August,2013,20:47,SAT,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,DRY,DUSK,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,44.71143405,-111.1026186
C000050N,003+0.409,,GALLATIN,February,2016,17:11,MON,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,44.71155549,-111.102712
C000050N,003+0.540,NOT IN CITY LIMITS,GALLATIN,MAY,2017,21:30,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,44.71339412,-111.102862
C000050N,003+0.726,,GALLATIN,February,2015,21:35,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.71610667,-111.1029933
C000050N,003+0.769,,GALLATIN,August,2015,7:30,MON,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.71671667,-111.1027167
C000050N,003+0.825,,GALLATIN,April,2016,22:15,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.71751462,-111.1029956
C000050N,003+0.860,,GALLATIN,October,2013,19:50,FRI,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,UNKNOWN,ROLL OVER,44.7181466,-111.1032243
C000050N,003+0.918,,GALLATIN,February,2014,18:23,FRI,NON-JUNCTION,ROADSIDE LEFT,SNOW,WET,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,ROLL OVER,44.71884331,-111.1030877
C000050N,003+0.962,NOT IN CITY LIMITS,GALLATIN,DECEMBER,2017,20:53,WED,NON-JUNCTION,ROADSIDE LEFT,CLOUDY,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,44.71949575,-111.1033021
C000050N,004+0.210,,GALLATIN,March,2016,2:20,MON,NON-JUNCTION,ON ROADWAY,SNOW,SLUSH,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.72288338,-111.1046996
C000050N,004+0.216,,GALLATIN,March,2016,21:00,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,44.72293328,-111.104869
